place_id,category,district,time_slot,hour,day_of_week,month,season,is_weekend,is_holiday,weather_condition,crowdlevel
21,Entertainment,Kathmandu,morning,8,2,5,Spring,0,0,Rainy,16.6
21,Entertainment,Kathmandu,afternoon,14,2,5,Spring,0,0,Rainy,49.1
21,Entertainment,Kathmandu,evening,19,2,5,Spring,0,0,Rainy,99.8
21,Entertainment,Kathmandu,morning,8,3,5,Spring,0,0,Sunny,17.9
21,Entertainment,Kathmandu,afternoon,14,3,5,Spring,0,0,Sunny,61.5
21,Entertainment,Kathmandu,evening,19,3,5,Spring,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,4,5,Spring,0,0,Sunny,17.5
21,Entertainment,Kathmandu,afternoon,14,4,5,Spring,0,0,Sunny,63.9
21,Entertainment,Kathmandu,evening,19,4,5,Spring,0,0,Sunny,97.5
21,Entertainment,Kathmandu,morning,8,5,5,Spring,1,0,Cloudy,26.1
21,Entertainment,Kathmandu,afternoon,14,5,5,Spring,1,0,Cloudy,72.8
21,Entertainment,Kathmandu,evening,19,5,5,Spring,1,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,6,5,Spring,1,0,Cloudy,26.8
21,Entertainment,Kathmandu,afternoon,14,6,5,Spring,1,0,Cloudy,66.0
21,Entertainment,Kathmandu,evening,19,6,5,Spring,1,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,0,5,Spring,0,0,Sunny,17.8
21,Entertainment,Kathmandu,afternoon,14,0,5,Spring,0,0,Sunny,61.8
21,Entertainment,Kathmandu,evening,19,0,5,Spring,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,1,5,Spring,0,0,Cloudy,19.5
21,Entertainment,Kathmandu,afternoon,14,1,5,Spring,0,0,Cloudy,51.6
21,Entertainment,Kathmandu,evening,19,1,5,Spring,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,2,5,Spring,0,0,Sunny,17.7
21,Entertainment,Kathmandu,afternoon,14,2,5,Spring,0,0,Sunny,65.9
21,Entertainment,Kathmandu,evening,19,2,5,Spring,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,3,5,Spring,0,0,Sunny,19.7
21,Entertainment,Kathmandu,afternoon,14,3,5,Spring,0,0,Sunny,54.9
21,Entertainment,Kathmandu,evening,19,3,5,Spring,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,4,5,Spring,0,0,Rainy,16.5
21,Entertainment,Kathmandu,afternoon,14,4,5,Spring,0,0,Rainy,50.0
21,Entertainment,Kathmandu,evening,19,4,5,Spring,0,0,Rainy,97.7
21,Entertainment,Kathmandu,morning,8,5,5,Spring,1,0,Rainy,24.1
21,Entertainment,Kathmandu,afternoon,14,5,5,Spring,1,0,Rainy,74.4
21,Entertainment,Kathmandu,evening,19,5,5,Spring,1,0,Rainy,100
21,Entertainment,Kathmandu,morning,8,6,5,Spring,1,0,Cloudy,26.9
21,Entertainment,Kathmandu,afternoon,14,6,5,Spring,1,0,Cloudy,69.5
21,Entertainment,Kathmandu,evening,19,6,5,Spring,1,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,0,5,Spring,0,0,Rainy,18.7
21,Entertainment,Kathmandu,afternoon,14,0,5,Spring,0,0,Rainy,48.0
21,Entertainment,Kathmandu,evening,19,0,5,Spring,0,0,Rainy,97.2
21,Entertainment,Kathmandu,morning,8,1,5,Spring,0,0,Sunny,17.9
21,Entertainment,Kathmandu,afternoon,14,1,5,Spring,0,0,Sunny,62.2
21,Entertainment,Kathmandu,evening,19,1,5,Spring,0,0,Sunny,97.8
21,Entertainment,Kathmandu,morning,8,2,5,Spring,0,0,Rainy,19.4
21,Entertainment,Kathmandu,afternoon,14,2,5,Spring,0,0,Rainy,52.8
21,Entertainment,Kathmandu,evening,19,2,5,Spring,0,0,Rainy,93.8
21,Entertainment,Kathmandu,morning,8,3,5,Spring,0,0,Cloudy,18.2
21,Entertainment,Kathmandu,afternoon,14,3,5,Spring,0,0,Cloudy,58.3
21,Entertainment,Kathmandu,evening,19,3,5,Spring,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,4,5,Spring,0,0,Sunny,16.8
21,Entertainment,Kathmandu,afternoon,14,4,5,Spring,0,0,Sunny,56.5
21,Entertainment,Kathmandu,evening,19,4,5,Spring,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,5,5,Spring,1,0,Rainy,26.9
21,Entertainment,Kathmandu,afternoon,14,5,5,Spring,1,0,Rainy,70.9
21,Entertainment,Kathmandu,evening,19,5,5,Spring,1,0,Rainy,100
21,Entertainment,Kathmandu,morning,8,6,5,Spring,1,0,Rainy,23.1
21,Entertainment,Kathmandu,afternoon,14,6,5,Spring,1,0,Rainy,73.0
21,Entertainment,Kathmandu,evening,19,6,5,Spring,1,0,Rainy,100
21,Entertainment,Kathmandu,morning,8,0,5,Spring,0,0,Sunny,16.8
21,Entertainment,Kathmandu,afternoon,14,0,5,Spring,0,0,Sunny,65.7
21,Entertainment,Kathmandu,evening,19,0,5,Spring,0,0,Sunny,97.3
21,Entertainment,Kathmandu,morning,8,1,5,Spring,0,0,Sunny,18.1
21,Entertainment,Kathmandu,afternoon,14,1,5,Spring,0,0,Sunny,60.2
21,Entertainment,Kathmandu,evening,19,1,5,Spring,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,2,5,Spring,0,0,Sunny,16.7
21,Entertainment,Kathmandu,afternoon,14,2,5,Spring,0,0,Sunny,65.1
21,Entertainment,Kathmandu,evening,19,2,5,Spring,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,3,5,Spring,0,0,Sunny,18.0
21,Entertainment,Kathmandu,afternoon,14,3,5,Spring,0,0,Sunny,57.6
21,Entertainment,Kathmandu,evening,19,3,5,Spring,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,4,5,Spring,0,0,Cloudy,17.6
21,Entertainment,Kathmandu,afternoon,14,4,5,Spring,0,0,Cloudy,50.9
21,Entertainment,Kathmandu,evening,19,4,5,Spring,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,5,5,Spring,1,0,Sunny,22.7
21,Entertainment,Kathmandu,afternoon,14,5,5,Spring,1,0,Sunny,66.7
21,Entertainment,Kathmandu,evening,19,5,5,Spring,1,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,6,6,Summer,1,0,Sunny,21.9
21,Entertainment,Kathmandu,afternoon,14,6,6,Summer,1,0,Sunny,71.4
21,Entertainment,Kathmandu,evening,19,6,6,Summer,1,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,0,6,Summer,0,0,Rainy,18.4
21,Entertainment,Kathmandu,afternoon,14,0,6,Summer,0,0,Rainy,43.6
21,Entertainment,Kathmandu,evening,19,0,6,Summer,0,0,Rainy,100
21,Entertainment,Kathmandu,morning,8,1,6,Summer,0,0,Sunny,18.7
21,Entertainment,Kathmandu,afternoon,14,1,6,Summer,0,0,Sunny,62.5
21,Entertainment,Kathmandu,evening,19,1,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,2,6,Summer,0,0,Cloudy,16.6
21,Entertainment,Kathmandu,afternoon,14,2,6,Summer,0,0,Cloudy,56.4
21,Entertainment,Kathmandu,evening,19,2,6,Summer,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,3,6,Summer,0,0,Cloudy,16.5
21,Entertainment,Kathmandu,afternoon,14,3,6,Summer,0,0,Cloudy,56.2
21,Entertainment,Kathmandu,evening,19,3,6,Summer,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,4,6,Summer,0,0,Sunny,17.1
21,Entertainment,Kathmandu,afternoon,14,4,6,Summer,0,0,Sunny,60.5
21,Entertainment,Kathmandu,evening,19,4,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,5,6,Summer,1,0,Sunny,21.8
21,Entertainment,Kathmandu,afternoon,14,5,6,Summer,1,0,Sunny,86.6
21,Entertainment,Kathmandu,evening,19,5,6,Summer,1,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,6,6,Summer,1,0,Cloudy,22.8
21,Entertainment,Kathmandu,afternoon,14,6,6,Summer,1,0,Cloudy,80.2
21,Entertainment,Kathmandu,evening,19,6,6,Summer,1,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,0,6,Summer,0,0,Rainy,19.6
21,Entertainment,Kathmandu,afternoon,14,0,6,Summer,0,0,Rainy,47.4
21,Entertainment,Kathmandu,evening,19,0,6,Summer,0,0,Rainy,93.1
21,Entertainment,Kathmandu,morning,8,1,6,Summer,0,0,Sunny,17.5
21,Entertainment,Kathmandu,afternoon,14,1,6,Summer,0,0,Sunny,56.9
21,Entertainment,Kathmandu,evening,19,1,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,2,6,Summer,0,0,Sunny,17.1
21,Entertainment,Kathmandu,afternoon,14,2,6,Summer,0,0,Sunny,54.6
21,Entertainment,Kathmandu,evening,19,2,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,3,6,Summer,0,0,Rainy,17.0
21,Entertainment,Kathmandu,afternoon,14,3,6,Summer,0,0,Rainy,43.3
21,Entertainment,Kathmandu,evening,19,3,6,Summer,0,0,Rainy,95.7
21,Entertainment,Kathmandu,morning,8,4,6,Summer,0,0,Rainy,18.6
21,Entertainment,Kathmandu,afternoon,14,4,6,Summer,0,0,Rainy,52.4
21,Entertainment,Kathmandu,evening,19,4,6,Summer,0,0,Rainy,100
21,Entertainment,Kathmandu,morning,8,5,6,Summer,1,0,Cloudy,25.4
21,Entertainment,Kathmandu,afternoon,14,5,6,Summer,1,0,Cloudy,80.4
21,Entertainment,Kathmandu,evening,19,5,6,Summer,1,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,6,6,Summer,1,0,Sunny,24.6
21,Entertainment,Kathmandu,afternoon,14,6,6,Summer,1,0,Sunny,70.8
21,Entertainment,Kathmandu,evening,19,6,6,Summer,1,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,0,6,Summer,0,0,Sunny,19.1
21,Entertainment,Kathmandu,afternoon,14,0,6,Summer,0,0,Sunny,58.7
21,Entertainment,Kathmandu,evening,19,0,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,1,6,Summer,0,0,Sunny,19.0
21,Entertainment,Kathmandu,afternoon,14,1,6,Summer,0,0,Sunny,54.4
21,Entertainment,Kathmandu,evening,19,1,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,2,6,Summer,0,0,Cloudy,17.0
21,Entertainment,Kathmandu,afternoon,14,2,6,Summer,0,0,Cloudy,50.9
21,Entertainment,Kathmandu,evening,19,2,6,Summer,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,3,6,Summer,0,0,Cloudy,18.0
21,Entertainment,Kathmandu,afternoon,14,3,6,Summer,0,0,Cloudy,50.2
21,Entertainment,Kathmandu,evening,19,3,6,Summer,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,4,6,Summer,0,0,Rainy,16.7
21,Entertainment,Kathmandu,afternoon,14,4,6,Summer,0,0,Rainy,44.4
21,Entertainment,Kathmandu,evening,19,4,6,Summer,0,0,Rainy,100
21,Entertainment,Kathmandu,morning,8,5,6,Summer,1,0,Sunny,24.8
21,Entertainment,Kathmandu,afternoon,14,5,6,Summer,1,0,Sunny,71.1
21,Entertainment,Kathmandu,evening,19,5,6,Summer,1,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,6,6,Summer,1,0,Cloudy,27.4
21,Entertainment,Kathmandu,afternoon,14,6,6,Summer,1,0,Cloudy,65.9
21,Entertainment,Kathmandu,evening,19,6,6,Summer,1,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,0,6,Summer,0,0,Cloudy,17.9
21,Entertainment,Kathmandu,afternoon,14,0,6,Summer,0,0,Cloudy,57.8
21,Entertainment,Kathmandu,evening,19,0,6,Summer,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,1,6,Summer,0,0,Rainy,16.4
21,Entertainment,Kathmandu,afternoon,14,1,6,Summer,0,0,Rainy,47.6
21,Entertainment,Kathmandu,evening,19,1,6,Summer,0,0,Rainy,100
21,Entertainment,Kathmandu,morning,8,2,6,Summer,0,0,Rainy,19.4
21,Entertainment,Kathmandu,afternoon,14,2,6,Summer,0,0,Rainy,50.9
21,Entertainment,Kathmandu,evening,19,2,6,Summer,0,0,Rainy,88.6
21,Entertainment,Kathmandu,morning,8,3,6,Summer,0,0,Sunny,17.1
21,Entertainment,Kathmandu,afternoon,14,3,6,Summer,0,0,Sunny,59.7
21,Entertainment,Kathmandu,evening,19,3,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,4,6,Summer,0,0,Sunny,18.6
21,Entertainment,Kathmandu,afternoon,14,4,6,Summer,0,0,Sunny,58.5
21,Entertainment,Kathmandu,evening,19,4,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,5,6,Summer,1,0,Sunny,25.6
21,Entertainment,Kathmandu,afternoon,14,5,6,Summer,1,0,Sunny,86.1
21,Entertainment,Kathmandu,evening,19,5,6,Summer,1,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,6,6,Summer,1,0,Sunny,24.6
21,Entertainment,Kathmandu,afternoon,14,6,6,Summer,1,0,Sunny,75.3
21,Entertainment,Kathmandu,evening,19,6,6,Summer,1,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,0,6,Summer,0,0,Sunny,19.0
21,Entertainment,Kathmandu,afternoon,14,0,6,Summer,0,0,Sunny,56.0
21,Entertainment,Kathmandu,evening,19,0,6,Summer,0,0,Sunny,100
21,Entertainment,Kathmandu,morning,8,1,7,Summer,0,0,Cloudy,16.5
21,Entertainment,Kathmandu,afternoon,14,1,7,Summer,0,0,Cloudy,51.9
21,Entertainment,Kathmandu,evening,19,1,7,Summer,0,0,Cloudy,100
21,Entertainment,Kathmandu,morning,8,2,7,Summer,0,0,Cloudy,16.8
21,Entertainment,Kathmandu,afternoon,14,2,7,Summer,0,0,Cloudy,57.9
21,Entertainment,Kathmandu,evening,19,2,7,Summer,0,0,Cloudy,100
20,Religious,Lalitpur,morning,8,4,1,Winter,0,0,Cloudy,78.5
20,Religious,Lalitpur,afternoon,14,4,1,Winter,0,0,Cloudy,50.5
20,Religious,Lalitpur,evening,19,4,1,Winter,0,0,Cloudy,63.0
20,Religious,Lalitpur,morning,8,5,1,Winter,1,0,Cloudy,100
20,Religious,Lalitpur,afternoon,14,5,1,Winter,1,0,Cloudy,53.2
20,Religious,Lalitpur,evening,19,5,1,Winter,1,0,Cloudy,86.8
20,Religious,Lalitpur,morning,8,6,1,Winter,1,0,Sunny,100
20,Religious,Lalitpur,afternoon,14,6,1,Winter,1,0,Sunny,52.4
20,Religious,Lalitpur,evening,19,6,1,Winter,1,0,Sunny,87.7
20,Religious,Lalitpur,morning,8,0,1,Winter,0,0,Foggy,74.2
20,Religious,Lalitpur,afternoon,14,0,1,Winter,0,0,Foggy,52.8
20,Religious,Lalitpur,evening,19,0,1,Winter,0,0,Foggy,70.7
20,Religious,Lalitpur,morning,8,1,1,Winter,0,0,Sunny,82.9
20,Religious,Lalitpur,afternoon,14,1,1,Winter,0,0,Sunny,45.9
20,Religious,Lalitpur,evening,19,1,1,Winter,0,0,Sunny,70.4
20,Religious,Lalitpur,morning,8,2,1,Winter,0,0,Sunny,91.4
20,Religious,Lalitpur,afternoon,14,2,1,Winter,0,0,Sunny,45.1
20,Religious,Lalitpur,evening,19,2,1,Winter,0,0,Sunny,66.5
20,Religious,Lalitpur,morning,8,3,1,Winter,0,0,Sunny,82.2
20,Religious,Lalitpur,afternoon,14,3,1,Winter,0,0,Sunny,52.7
20,Religious,Lalitpur,evening,19,3,1,Winter,0,0,Sunny,65.3
20,Religious,Lalitpur,morning,8,4,1,Winter,0,0,Sunny,89.3
20,Religious,Lalitpur,afternoon,14,4,1,Winter,0,0,Sunny,45.2
20,Religious,Lalitpur,evening,19,4,1,Winter,0,0,Sunny,65.2
20,Religious,Lalitpur,morning,8,5,1,Winter,1,0,Sunny,100
20,Religious,Lalitpur,afternoon,14,5,1,Winter,1,0,Sunny,59.7
20,Religious,Lalitpur,evening,19,5,1,Winter,1,0,Sunny,78.6
20,Religious,Lalitpur,morning,8,6,1,Winter,1,0,Cloudy,100
20,Religious,Lalitpur,afternoon,14,6,1,Winter,1,0,Cloudy,68.9
20,Religious,Lalitpur,evening,19,6,1,Winter,1,0,Cloudy,81.9
20,Religious,Lalitpur,morning,8,0,1,Winter,0,0,Cloudy,81.6
20,Religious,Lalitpur,afternoon,14,0,1,Winter,0,0,Cloudy,47.9
20,Religious,Lalitpur,evening,19,0,1,Winter,0,0,Cloudy,69.6
20,Religious,Lalitpur,morning,8,1,1,Winter,0,0,Sunny,93.5
20,Religious,Lalitpur,afternoon,14,1,1,Winter,0,0,Sunny,51.7
20,Religious,Lalitpur,evening,19,1,1,Winter,0,0,Sunny,59.8
20,Religious,Lalitpur,morning,8,2,1,Winter,0,0,Foggy,84.1
20,Religious,Lalitpur,afternoon,14,2,1,Winter,0,0,Foggy,46.5
20,Religious,Lalitpur,evening,19,2,1,Winter,0,0,Foggy,70.7
20,Religious,Lalitpur,morning,8,3,1,Winter,0,0,Cloudy,78.1
20,Religious,Lalitpur,afternoon,14,3,1,Winter,0,0,Cloudy,46.8
20,Religious,Lalitpur,evening,19,3,1,Winter,0,0,Cloudy,65.5
20,Religious,Lalitpur,morning,8,4,1,Winter,0,0,Cloudy,77.3
20,Religious,Lalitpur,afternoon,14,4,1,Winter,0,0,Cloudy,51.9
20,Religious,Lalitpur,evening,19,4,1,Winter,0,0,Cloudy,69.5
20,Religious,Lalitpur,morning,8,5,1,Winter,1,0,Foggy,81.6
20,Religious,Lalitpur,afternoon,14,5,1,Winter,1,0,Foggy,56.5
20,Religious,Lalitpur,evening,19,5,1,Winter,1,0,Foggy,67.0
20,Religious,Lalitpur,morning,8,6,1,Winter,1,0,Foggy,99.9
20,Religious,Lalitpur,afternoon,14,6,1,Winter,1,0,Foggy,64.4
20,Religious,Lalitpur,evening,19,6,1,Winter,1,0,Foggy,78.0
20,Religious,Lalitpur,morning,8,0,1,Winter,0,0,Sunny,90.5
20,Religious,Lalitpur,afternoon,14,0,1,Winter,0,0,Sunny,53.6
20,Religious,Lalitpur,evening,19,0,1,Winter,0,0,Sunny,65.7
20,Religious,Lalitpur,morning,8,1,1,Winter,0,0,Foggy,78.9
20,Religious,Lalitpur,afternoon,14,1,1,Winter,0,0,Foggy,47.8
20,Religious,Lalitpur,evening,19,1,1,Winter,0,0,Foggy,64.4
20,Religious,Lalitpur,morning,8,2,1,Winter,0,0,Sunny,84.5
20,Religious,Lalitpur,afternoon,14,2,1,Winter,0,0,Sunny,45.2
20,Religious,Lalitpur,evening,19,2,1,Winter,0,0,Sunny,60.1
20,Religious,Lalitpur,morning,8,3,1,Winter,0,0,Cloudy,85.1
20,Religious,Lalitpur,afternoon,14,3,1,Winter,0,0,Cloudy,48.3
20,Religious,Lalitpur,evening,19,3,1,Winter,0,0,Cloudy,71.0
20,Religious,Lalitpur,morning,8,4,1,Winter,0,0,Cloudy,79.2
20,Religious,Lalitpur,afternoon,14,4,1,Winter,0,0,Cloudy,48.7
20,Religious,Lalitpur,evening,19,4,1,Winter,0,0,Cloudy,67.5
20,Religious,Lalitpur,morning,8,5,1,Winter,1,0,Cloudy,100
20,Religious,Lalitpur,afternoon,14,5,1,Winter,1,0,Cloudy,56.2
20,Religious,Lalitpur,evening,19,5,1,Winter,1,0,Cloudy,66.1
20,Religious,Lalitpur,morning,8,6,1,Winter,1,0,Sunny,100
20,Religious,Lalitpur,afternoon,14,6,1,Winter,1,0,Sunny,66.8
20,Religious,Lalitpur,evening,19,6,1,Winter,1,0,Sunny,79.3
20,Religious,Lalitpur,morning,8,0,1,Winter,0,0,Foggy,79.8
20,Religious,Lalitpur,afternoon,14,0,1,Winter,0,0,Foggy,49.7
20,Religious,Lalitpur,evening,19,0,1,Winter,0,0,Foggy,60.7
20,Religious,Lalitpur,morning,8,1,1,Winter,0,0,Cloudy,88.3
20,Religious,Lalitpur,afternoon,14,1,1,Winter,0,0,Cloudy,48.8
20,Religious,Lalitpur,evening,19,1,1,Winter,0,0,Cloudy,69.3
20,Religious,Lalitpur,morning,8,2,1,Winter,0,0,Cloudy,82.0
20,Religious,Lalitpur,afternoon,14,2,1,Winter,0,0,Cloudy,50.2
20,Religious,Lalitpur,evening,19,2,1,Winter,0,0,Cloudy,71.9
20,Religious,Lalitpur,morning,8,3,1,Winter,0,0,Cloudy,86.6
20,Religious,Lalitpur,afternoon,14,3,1,Winter,0,0,Cloudy,53.3
20,Religious,Lalitpur,evening,19,3,1,Winter,0,0,Cloudy,62.5
20,Religious,Lalitpur,morning,8,4,1,Winter,0,0,Foggy,81.5
20,Religious,Lalitpur,afternoon,14,4,1,Winter,0,0,Foggy,52.3
20,Religious,Lalitpur,evening,19,4,1,Winter,0,0,Foggy,72.3
20,Religious,Lalitpur,morning,8,5,2,Winter,1,0,Foggy,92.1
20,Religious,Lalitpur,afternoon,14,5,2,Winter,1,0,Foggy,63.9
20,Religious,Lalitpur,evening,19,5,2,Winter,1,0,Foggy,80.4
20,Religious,Lalitpur,morning,8,6,2,Winter,1,0,Cloudy,100
20,Religious,Lalitpur,afternoon,14,6,2,Winter,1,0,Cloudy,60.7
20,Religious,Lalitpur,evening,19,6,2,Winter,1,0,Cloudy,78.8
20,Religious,Lalitpur,morning,8,0,2,Winter,0,0,Sunny,83.9
20,Religious,Lalitpur,afternoon,14,0,2,Winter,0,0,Sunny,44.7
20,Religious,Lalitpur,evening,19,0,2,Winter,0,0,Sunny,61.0
20,Religious,Lalitpur,morning,8,1,2,Winter,0,0,Foggy,76.0
20,Religious,Lalitpur,afternoon,14,1,2,Winter,0,0,Foggy,51.2
20,Religious,Lalitpur,evening,19,1,2,Winter,0,0,Foggy,63.7
20,Religious,Lalitpur,morning,8,2,2,Winter,0,0,Sunny,87.5
20,Religious,Lalitpur,afternoon,14,2,2,Winter,0,0,Sunny,51.2
20,Religious,Lalitpur,evening,19,2,2,Winter,0,0,Sunny,60.3
20,Religious,Lalitpur,morning,8,3,2,Winter,0,0,Cloudy,85.5
20,Religious,Lalitpur,afternoon,14,3,2,Winter,0,0,Cloudy,47.9
20,Religious,Lalitpur,evening,19,3,2,Winter,0,0,Cloudy,70.5
20,Religious,Lalitpur,morning,8,4,2,Winter,0,0,Foggy,78.6
20,Religious,Lalitpur,afternoon,14,4,2,Winter,0,0,Foggy,54.0
20,Religious,Lalitpur,evening,19,4,2,Winter,0,0,Foggy,66.0
20,Religious,Lalitpur,morning,8,5,2,Winter,1,0,Cloudy,94.0
20,Religious,Lalitpur,afternoon,14,5,2,Winter,1,0,Cloudy,68.9
20,Religious,Lalitpur,evening,19,5,2,Winter,1,0,Cloudy,72.3
20,Religious,Lalitpur,morning,8,6,2,Winter,1,0,Cloudy,100
20,Religious,Lalitpur,afternoon,14,6,2,Winter,1,0,Cloudy,56.5
20,Religious,Lalitpur,evening,19,6,2,Winter,1,0,Cloudy,72.7
20,Religious,Lalitpur,morning,8,0,2,Winter,0,0,Foggy,82.7
20,Religious,Lalitpur,afternoon,14,0,2,Winter,0,0,Foggy,47.0
20,Religious,Lalitpur,evening,19,0,2,Winter,0,0,Foggy,68.9
20,Religious,Lalitpur,morning,8,1,2,Winter,0,0,Cloudy,74.8
20,Religious,Lalitpur,afternoon,14,1,2,Winter,0,0,Cloudy,49.2
20,Religious,Lalitpur,evening,19,1,2,Winter,0,0,Cloudy,61.2
20,Religious,Lalitpur,morning,8,2,2,Winter,0,0,Cloudy,79.2
20,Religious,Lalitpur,afternoon,14,2,2,Winter,0,0,Cloudy,46.1
20,Religious,Lalitpur,evening,19,2,2,Winter,0,0,Cloudy,63.0
20,Religious,Lalitpur,morning,8,3,2,Winter,0,0,Cloudy,77.0
20,Religious,Lalitpur,afternoon,14,3,2,Winter,0,0,Cloudy,48.3
20,Religious,Lalitpur,evening,19,3,2,Winter,0,0,Cloudy,61.6
20,Religious,Lalitpur,morning,8,4,2,Winter,0,0,Sunny,88.5
20,Religious,Lalitpur,afternoon,14,4,2,Winter,0,0,Sunny,44.7
20,Religious,Lalitpur,evening,19,4,2,Winter,0,0,Sunny,62.7
20,Religious,Lalitpur,morning,8,5,2,Winter,1,0,Sunny,100
20,Religious,Lalitpur,afternoon,14,5,2,Winter,1,0,Sunny,61.8
20,Religious,Lalitpur,evening,19,5,2,Winter,1,0,Sunny,81.2
20,Religious,Lalitpur,morning,8,6,2,Winter,1,0,Cloudy,85.5
20,Religious,Lalitpur,afternoon,14,6,2,Winter,1,0,Cloudy,68.3
20,Religious,Lalitpur,evening,19,6,2,Winter,1,0,Cloudy,71.2
20,Religious,Lalitpur,morning,8,0,2,Winter,0,0,Foggy,77.0
20,Religious,Lalitpur,afternoon,14,0,2,Winter,0,0,Foggy,53.7
20,Religious,Lalitpur,evening,19,0,2,Winter,0,0,Foggy,70.3
20,Religious,Lalitpur,morning,8,1,2,Winter,0,0,Sunny,82.3
20,Religious,Lalitpur,afternoon,14,1,2,Winter,0,0,Sunny,53.5
20,Religious,Lalitpur,evening,19,1,2,Winter,0,0,Sunny,61.3
20,Religious,Lalitpur,morning,8,2,2,Winter,0,0,Foggy,71.3
20,Religious,Lalitpur,afternoon,14,2,2,Winter,0,0,Foggy,54.0
20,Religious,Lalitpur,evening,19,2,2,Winter,0,0,Foggy,72.1
20,Religious,Lalitpur,morning,8,3,2,Winter,0,0,Sunny,86.2
20,Religious,Lalitpur,afternoon,14,3,2,Winter,0,0,Sunny,49.3
20,Religious,Lalitpur,evening,19,3,2,Winter,0,0,Sunny,68.0
20,Religious,Lalitpur,morning,8,4,2,Winter,0,0,Cloudy,78.9
20,Religious,Lalitpur,afternoon,14,4,2,Winter,0,0,Cloudy,47.6
20,Religious,Lalitpur,evening,19,4,2,Winter,0,0,Cloudy,68.5
20,Religious,Lalitpur,morning,8,5,2,Winter,1,0,Foggy,100
20,Religious,Lalitpur,afternoon,14,5,2,Winter,1,0,Foggy,61.6
20,Religious,Lalitpur,evening,19,5,2,Winter,1,0,Foggy,85.0
20,Religious,Lalitpur,morning,8,6,2,Winter,1,0,Foggy,88.6
20,Religious,Lalitpur,afternoon,14,6,2,Winter,1,0,Foggy,53.5
20,Religious,Lalitpur,evening,19,6,2,Winter,1,0,Foggy,79.8
20,Religious,Lalitpur,morning,8,0,2,Winter,0,0,Foggy,79.2
20,Religious,Lalitpur,afternoon,14,0,2,Winter,0,0,Foggy,45.4
20,Religious,Lalitpur,evening,19,0,2,Winter,0,0,Foggy,62.4
20,Religious,Lalitpur,morning,8,1,2,Winter,0,0,Cloudy,79.8
20,Religious,Lalitpur,afternoon,14,1,2,Winter,0,0,Cloudy,48.6
20,Religious,Lalitpur,evening,19,1,2,Winter,0,0,Cloudy,69.0
20,Religious,Lalitpur,morning,8,2,2,Winter,0,0,Foggy,72.8
20,Religious,Lalitpur,afternoon,14,2,2,Winter,0,0,Foggy,47.5
20,Religious,Lalitpur,evening,19,2,2,Winter,0,0,Foggy,70.5
20,Religious,Lalitpur,morning,8,3,2,Winter,0,0,Sunny,91.9
20,Religious,Lalitpur,afternoon,14,3,2,Winter,0,0,Sunny,52.2
20,Religious,Lalitpur,evening,19,3,2,Winter,0,0,Sunny,68.1
20,Religious,Lalitpur,morning,8,4,2,Winter,0,0,Sunny,93.8
20,Religious,Lalitpur,afternoon,14,4,2,Winter,0,0,Sunny,54.4
20,Religious,Lalitpur,evening,19,4,2,Winter,0,0,Sunny,72.5
20,Religious,Lalitpur,morning,8,5,3,Spring,1,0,Sunny,100
