place_id,category,district,time_slot,hour,day_of_week,month,day,season,is_weekend,is_holiday,weather_condition,crowdlevel,tourist_season,festival_period
1,Religious,Kathmandu,evening,18,3,1,2,Winter,0,0,Sunny,16.5,Low,No
1,Religious,Kathmandu,morning,9,4,1,3,Winter,0,0,Cloudy,13.0,Low,No
1,Religious,Kathmandu,afternoon,14,4,1,3,Winter,0,0,Sunny,24.8,Low,No
1,Religious,Kathmandu,evening,18,4,1,3,Winter,0,0,Sunny,18.0,Low,No
1,Religious,Kathmandu,morning,9,5,1,4,Winter,1,0,Foggy,18.6,Low,No
1,Religious,Kathmandu,afternoon,14,5,1,4,Winter,1,0,Sunny,39.1,Low,No
1,Religious,Kathmandu,evening,18,5,1,4,Winter,1,0,Foggy,23.4,Low,No
1,Religious,Kathmandu,morning,9,6,1,5,Winter,1,0,Sunny,25.5,Low,No
1,Religious,Kathmandu,afternoon,14,6,1,5,Winter,1,0,Sunny,38.3,Low,No
1,Religious,Kathmandu,evening,18,6,1,5,Winter,1,0,Foggy,22.6,Low,No
1,Religious,Kathmandu,morning,9,0,1,6,Winter,0,0,Sunny,12.6,Low,No
1,Religious,Kathmandu,afternoon,14,0,1,6,Winter,0,0,Sunny,22.4,Low,No
1,Religious,Kathmandu,evening,18,0,1,6,Winter,0,0,Foggy,13.0,Low,No
1,Religious,Kathmandu,morning,9,1,1,7,Winter,0,0,Sunny,13.6,Low,No
1,Religious,Kathmandu,afternoon,14,1,1,7,Winter,0,0,Sunny,23.0,Low,No
1,Religious,Kathmandu,evening,18,1,1,7,Winter,0,0,Cloudy,14.6,Low,No
1,Religious,Kathmandu,morning,9,2,1,8,Winter,0,0,Cloudy,11.0,Low,No
1,Religious,Kathmandu,afternoon,14,2,1,8,Winter,0,0,Sunny,21.0,Low,No
1,Religious,Kathmandu,evening,18,2,1,8,Winter,0,0,Sunny,17.2,Low,No
1,Religious,Kathmandu,morning,9,3,1,9,Winter,0,0,Sunny,13.0,Low,No
1,Religious,Kathmandu,afternoon,14,3,1,9,Winter,0,0,Foggy,16.6,Low,No
1,Religious,Kathmandu,evening,18,3,1,9,Winter,0,0,Sunny,16.2,Low,No
1,Religious,Kathmandu,morning,9,4,1,10,Winter,0,0,Foggy,8.9,Low,No
1,Religious,Kathmandu,afternoon,14,4,1,10,Winter,0,0,Foggy,17.4,Low,No
1,Religious,Kathmandu,evening,18,4,1,10,Winter,0,0,Foggy,13.2,Low,No
1,Religious,Kathmandu,morning,9,5,1,11,Winter,1,0,Sunny,23.1,Low,No
1,Religious,Kathmandu,afternoon,14,5,1,11,Winter,1,0,Foggy,27.7,Low,No
1,Religious,Kathmandu,evening,18,5,1,11,Winter,1,0,Foggy,23.7,Low,No
1,Religious,Kathmandu,morning,9,6,1,12,Winter,1,0,Sunny,23.2,Low,No
1,Religious,Kathmandu,afternoon,14,6,1,12,Winter,1,0,Foggy,27.6,Low,No
1,Religious,Kathmandu,evening,18,6,1,12,Winter,1,0,Foggy,23.3,Low,No
1,Religious,Kathmandu,morning,9,0,1,13,Winter,0,0,Sunny,12.9,Low,No
1,Religious,Kathmandu,afternoon,14,0,1,13,Winter,0,0,Cloudy,20.2,Low,No
1,Religious,Kathmandu,evening,18,0,1,13,Winter,0,0,Foggy,13.0,Low,No
1,Religious,Kathmandu,morning,9,1,1,14,Winter,0,0,Cloudy,12.6,Low,No
1,Religious,Kathmandu,afternoon,14,1,1,14,Winter,0,0,Foggy,16.7,Low,No
1,Religious,Kathmandu,evening,18,1,1,14,Winter,0,0,Cloudy,16.0,Low,No
1,Religious,Kathmandu,morning,9,2,1,15,Winter,0,0,Cloudy,11.8,Low,No
1,Religious,Kathmandu,afternoon,14,2,1,15,Winter,0,0,Sunny,23.5,Low,No
1,Religious,Kathmandu,evening,18,2,1,15,Winter,0,0,Foggy,12.4,Low,No
1,Religious,Kathmandu,morning,9,3,1,16,Winter,0,0,Sunny,12.3,Low,No
1,Religious,Kathmandu,afternoon,14,3,1,16,Winter,0,0,Sunny,21.7,Low,No
1,Religious,Kathmandu,evening,18,3,1,16,Winter,0,0,Cloudy,15.9,Low,No
1,Religious,Kathmandu,morning,9,4,1,17,Winter,0,0,Cloudy,12.8,Low,No
1,Religious,Kathmandu,afternoon,14,4,1,17,Winter,0,0,Cloudy,22.0,Low,No
1,Religious,Kathmandu,evening,18,4,1,17,Winter,0,0,Cloudy,14.1,Low,No
1,Religious,Kathmandu,morning,9,5,1,18,Winter,1,0,Cloudy,19.4,Low,No
1,Religious,Kathmandu,afternoon,14,5,1,18,Winter,1,0,Cloudy,34.6,Low,No
1,Religious,Kathmandu,evening,18,5,1,18,Winter,1,0,Cloudy,26.3,Low,No
1,Religious,Kathmandu,morning,9,6,1,19,Winter,1,0,Sunny,24.7,Low,No
1,Religious,Kathmandu,afternoon,14,6,1,19,Winter,1,0,Cloudy,36.2,Low,No
1,Religious,Kathmandu,evening,18,6,1,19,Winter,1,0,Cloudy,27.9,Low,No
1,Religious,Kathmandu,morning,9,0,1,20,Winter,0,0,Sunny,14.6,Low,No
1,Religious,Kathmandu,afternoon,14,0,1,20,Winter,0,0,Sunny,22.7,Low,No
1,Religious,Kathmandu,evening,18,0,1,20,Winter,0,0,Foggy,12.9,Low,No
1,Religious,Kathmandu,morning,9,1,1,21,Winter,0,0,Foggy,9.1,Low,No
1,Religious,Kathmandu,afternoon,14,1,1,21,Winter,0,0,Cloudy,21.7,Low,No
1,Religious,Kathmandu,evening,18,1,1,21,Winter,0,0,Cloudy,15.8,Low,No
1,Religious,Kathmandu,morning,9,2,1,22,Winter,0,0,Foggy,10.5,Low,No
1,Religious,Kathmandu,afternoon,14,2,1,22,Winter,0,0,Cloudy,19.6,Low,No
1,Religious,Kathmandu,evening,18,2,1,22,Winter,0,0,Cloudy,15.7,Low,No
1,Religious,Kathmandu,morning,9,3,1,23,Winter,0,0,Sunny,14.4,Low,No
1,Religious,Kathmandu,afternoon,14,3,1,23,Winter,0,0,Cloudy,19.9,Low,No
1,Religious,Kathmandu,evening,18,3,1,23,Winter,0,0,Cloudy,16.1,Low,No
1,Religious,Kathmandu,morning,9,4,1,24,Winter,0,0,Foggy,9.0,Low,No
1,Religious,Kathmandu,afternoon,14,4,1,24,Winter,0,0,Sunny,23.2,Low,No
1,Religious,Kathmandu,evening,18,4,1,24,Winter,0,0,Foggy,12.6,Low,No
1,Religious,Kathmandu,morning,9,5,1,25,Winter,1,0,Sunny,24.7,Low,No
1,Religious,Kathmandu,afternoon,14,5,1,25,Winter,1,0,Cloudy,35.8,Low,No
1,Religious,Kathmandu,evening,18,5,1,25,Winter,1,0,Cloudy,25.3,Low,No
1,Religious,Kathmandu,morning,9,6,1,26,Winter,1,0,Sunny,23.4,Low,No
1,Religious,Kathmandu,afternoon,14,6,1,26,Winter,1,0,Sunny,38.2,Low,No
1,Religious,Kathmandu,evening,18,6,1,26,Winter,1,0,Cloudy,25.9,Low,No
1,Religious,Kathmandu,morning,9,0,1,27,Winter,0,0,Sunny,12.2,Low,No
1,Religious,Kathmandu,afternoon,14,0,1,27,Winter,0,0,Cloudy,21.4,Low,No
1,Religious,Kathmandu,evening,18,0,1,27,Winter,0,0,Foggy,11.3,Low,No
1,Religious,Kathmandu,morning,9,1,1,28,Winter,0,0,Foggy,9.9,Low,No
1,Religious,Kathmandu,afternoon,14,1,1,28,Winter,0,0,Foggy,15.5,Low,No
1,Religious,Kathmandu,evening,18,1,1,28,Winter,0,0,Cloudy,16.7,Low,No
1,Religious,Kathmandu,morning,9,2,1,29,Winter,0,0,Cloudy,12.5,Low,No
1,Religious,Kathmandu,afternoon,14,2,1,29,Winter,0,0,Sunny,24.7,Low,No
1,Religious,Kathmandu,evening,18,2,1,29,Winter,0,0,Foggy,11.3,Low,No
1,Religious,Kathmandu,morning,9,3,1,30,Winter,0,0,Foggy,9.1,Low,No
1,Religious,Kathmandu,afternoon,14,3,1,30,Winter,0,0,Foggy,15.0,Low,No
1,Religious,Kathmandu,evening,18,3,1,30,Winter,0,0,Sunny,15.4,Low,No
1,Religious,Kathmandu,morning,9,4,1,31,Winter,0,0,Sunny,14.3,Low,No
1,Religious,Kathmandu,afternoon,14,4,1,31,Winter,0,0,Cloudy,22.4,Low,No
1,Religious,Kathmandu,evening,18,4,1,31,Winter,0,0,Cloudy,15.0,Low,No
1,Religious,Kathmandu,morning,9,5,2,1,Winter,1,0,Cloudy,26.3,Low,No
1,Religious,Kathmandu,afternoon,14,5,2,1,Winter,1,0,Foggy,34.7,Low,No
1,Religious,Kathmandu,evening,18,5,2,1,Winter,1,0,Sunny,35.3,Low,No
1,Religious,Kathmandu,morning,9,6,2,2,Winter,1,0,Foggy,20.2,Low,No
1,Religious,Kathmandu,afternoon,14,6,2,2,Winter,1,0,Sunny,53.9,Low,No
1,Religious,Kathmandu,evening,18,6,2,2,Winter,1,0,Foggy,29.7,Low,No
1,Religious,Kathmandu,morning,9,0,2,3,Winter,0,0,Foggy,11.5,Low,No
1,Religious,Kathmandu,afternoon,14,0,2,3,Winter,0,0,Cloudy,23.4,Low,No
1,Religious,Kathmandu,evening,18,0,2,3,Winter,0,0,Cloudy,20.7,Low,No
1,Religious,Kathmandu,morning,9,1,2,4,Winter,0,0,Foggy,11.3,Low,No
1,Religious,Kathmandu,afternoon,14,1,2,4,Winter,0,0,Cloudy,25.6,Low,No
1,Religious,Kathmandu,evening,18,1,2,4,Winter,0,0,Cloudy,19.3,Low,No
1,Religious,Kathmandu,morning,9,2,2,5,Winter,0,0,Cloudy,14.0,Low,No
1,Religious,Kathmandu,afternoon,14,2,2,5,Winter,0,0,Foggy,20.9,Low,No
1,Religious,Kathmandu,evening,18,2,2,5,Winter,0,0,Sunny,22.1,Low,No
1,Religious,Kathmandu,morning,9,3,2,6,Winter,0,0,Sunny,16.8,Low,No
1,Religious,Kathmandu,afternoon,14,3,2,6,Winter,0,0,Cloudy,25.3,Low,No
1,Religious,Kathmandu,evening,18,3,2,6,Winter,0,0,Foggy,15.7,Low,No
1,Religious,Kathmandu,morning,9,4,2,7,Winter,0,0,Cloudy,15.0,Low,No
1,Religious,Kathmandu,afternoon,14,4,2,7,Winter,0,0,Cloudy,25.3,Low,No
1,Religious,Kathmandu,evening,18,4,2,7,Winter,0,0,Sunny,20.9,Low,No
1,Religious,Kathmandu,morning,9,5,2,8,Winter,1,0,Foggy,21.5,Low,No
1,Religious,Kathmandu,afternoon,14,5,2,8,Winter,1,0,Cloudy,41.3,Low,No
1,Religious,Kathmandu,evening,18,5,2,8,Winter,1,0,Foggy,27.3,Low,No
1,Religious,Kathmandu,morning,9,6,2,9,Winter,1,0,Sunny,30.5,Low,No
1,Religious,Kathmandu,afternoon,14,6,2,9,Winter,1,0,Sunny,53.8,Low,No
1,Religious,Kathmandu,evening,18,6,2,9,Winter,1,0,Sunny,40.2,Low,No
1,Religious,Kathmandu,morning,9,0,2,10,Winter,0,0,Foggy,12.0,Low,No
1,Religious,Kathmandu,afternoon,14,0,2,10,Winter,0,0,Sunny,29.4,Low,No
1,Religious,Kathmandu,evening,18,0,2,10,Winter,0,0,Foggy,16.9,Low,No
1,Religious,Kathmandu,morning,9,1,2,11,Winter,0,0,Foggy,12.4,Low,No
1,Religious,Kathmandu,afternoon,14,1,2,11,Winter,0,0,Foggy,22.1,Low,No
1,Religious,Kathmandu,evening,18,1,2,11,Winter,0,0,Cloudy,18.6,Low,No
1,Religious,Kathmandu,morning,9,2,2,12,Winter,0,0,Cloudy,16.3,Low,No
1,Religious,Kathmandu,afternoon,14,2,2,12,Winter,0,0,Foggy,19.7,Low,No
1,Religious,Kathmandu,evening,18,2,2,12,Winter,0,0,Sunny,22.0,Low,No
1,Religious,Kathmandu,morning,9,3,2,13,Winter,0,0,Cloudy,22.4,Low,Yes
1,Religious,Kathmandu,afternoon,14,3,2,13,Winter,0,0,Cloudy,41.3,Low,Yes
1,Religious,Kathmandu,evening,18,3,2,13,Winter,0,0,Cloudy,29.6,Low,Yes
1,Religious,Kathmandu,morning,9,4,2,14,Winter,0,0,Foggy,18.9,Low,Yes
1,Religious,Kathmandu,afternoon,14,4,2,14,Winter,0,0,Foggy,30.3,Low,Yes
1,Religious,Kathmandu,evening,18,4,2,14,Winter,0,0,Foggy,22.7,Low,Yes
1,Religious,Kathmandu,morning,9,5,2,15,Winter,1,0,Sunny,47.5,Low,Yes
1,Religious,Kathmandu,afternoon,14,5,2,15,Winter,1,0,Cloudy,72.5,Low,Yes
1,Religious,Kathmandu,evening,18,5,2,15,Winter,1,0,Cloudy,52.2,Low,Yes
1,Religious,Kathmandu,morning,9,6,2,16,Winter,1,0,Cloudy,40.2,Low,Yes
1,Religious,Kathmandu,afternoon,14,6,2,16,Winter,1,0,Sunny,69.4,Low,Yes
1,Religious,Kathmandu,evening,18,6,2,16,Winter,1,0,Sunny,54.8,Low,Yes
1,Religious,Kathmandu,morning,9,0,2,17,Winter,0,0,Sunny,25.8,Low,Yes
1,Religious,Kathmandu,afternoon,14,0,2,17,Winter,0,0,Cloudy,41.7,Low,Yes
1,Religious,Kathmandu,evening,18,0,2,17,Winter,0,0,Sunny,33.1,Low,Yes
1,Religious,Kathmandu,morning,9,1,2,18,Winter,0,0,Sunny,23.8,Low,Yes
1,Religious,Kathmandu,afternoon,14,1,2,18,Winter,0,0,Cloudy,36.2,Low,Yes
1,Religious,Kathmandu,evening,18,1,2,18,Winter,0,0,Sunny,33.7,Low,Yes
1,Religious,Kathmandu,morning,9,2,2,19,Winter,0,0,Sunny,25.0,Low,Yes
1,Religious,Kathmandu,afternoon,14,2,2,19,Winter,0,0,Sunny,45.7,Low,Yes
1,Religious,Kathmandu,evening,18,2,2,19,Winter,0,0,Sunny,32.0,Low,Yes
1,Religious,Kathmandu,morning,9,3,2,20,Winter,0,0,Sunny,23.1,Low,Yes
1,Religious,Kathmandu,afternoon,14,3,2,20,Winter,0,0,Cloudy,36.7,Low,Yes
1,Religious,Kathmandu,evening,18,3,2,20,Winter,0,0,Cloudy,30.7,Low,Yes
1,Religious,Kathmandu,morning,9,4,2,21,Winter,0,0,Cloudy,23.4,Low,Yes
1,Religious,Kathmandu,afternoon,14,4,2,21,Winter,0,0,Cloudy,41.3,Low,Yes
1,Religious,Kathmandu,evening,18,4,2,21,Winter,0,0,Sunny,33.4,Low,Yes
1,Religious,Kathmandu,morning,9,5,2,22,Winter,1,0,Cloudy,37.5,Low,Yes
1,Religious,Kathmandu,afternoon,14,5,2,22,Winter,1,0,Cloudy,62.7,Low,Yes
1,Religious,Kathmandu,evening,18,5,2,22,Winter,1,0,Foggy,40.7,Low,Yes
1,Religious,Kathmandu,morning,9,6,2,23,Winter,1,0,Sunny,41.2,Low,Yes
1,Religious,Kathmandu,afternoon,14,6,2,23,Winter,1,0,Cloudy,73.9,Low,Yes
1,Religious,Kathmandu,evening,18,6,2,23,Winter,1,0,Sunny,55.4,Low,Yes
1,Religious,Kathmandu,morning,9,0,2,24,Winter,0,0,Cloudy,22.8,Low,Yes
1,Religious,Kathmandu,afternoon,14,0,2,24,Winter,0,0,Cloudy,36.7,Low,Yes
1,Religious,Kathmandu,evening,18,0,2,24,Winter,0,0,Foggy,24.5,Low,Yes
1,Religious,Kathmandu,morning,9,1,2,25,Winter,0,0,Foggy,18.3,Low,Yes
1,Religious,Kathmandu,afternoon,14,1,2,25,Winter,0,0,Cloudy,41.1,Low,Yes
1,Religious,Kathmandu,evening,18,1,2,25,Winter,0,0,Cloudy,28.4,Low,Yes
1,Religious,Kathmandu,morning,9,2,2,26,Winter,0,0,Cloudy,23.2,Low,Yes
1,Religious,Kathmandu,afternoon,14,2,2,26,Winter,0,0,Cloudy,41.8,Low,Yes
1,Religious,Kathmandu,evening,18,2,2,26,Winter,0,0,Sunny,29.2,Low,Yes
1,Religious,Kathmandu,morning,9,3,2,27,Winter,0,0,Cloudy,21.7,Low,Yes
1,Religious,Kathmandu,afternoon,14,3,2,27,Winter,0,0,Cloudy,39.9,Low,Yes
1,Religious,Kathmandu,evening,18,3,2,27,Winter,0,0,Cloudy,29.3,Low,Yes
1,Religious,Kathmandu,morning,9,4,2,28,Winter,0,0,Sunny,16.0,Low,No
1,Religious,Kathmandu,afternoon,14,4,2,28,Winter,0,0,Foggy,20.0,Low,No
1,Religious,Kathmandu,evening,18,4,2,28,Winter,0,0,Foggy,14.5,Low,No
1,Religious,Kathmandu,morning,9,5,3,1,Spring,1,0,Rainy,49.0,Shoulder,No
1,Religious,Kathmandu,afternoon,14,5,3,1,Spring,1,0,Sunny,95.0,Shoulder,No
1,Religious,Kathmandu,evening,18,5,3,1,Spring,1,0,Rainy,62.7,Shoulder,No
1,Religious,Kathmandu,morning,9,6,3,2,Spring,1,0,Sunny,88.2,Shoulder,No
1,Religious,Kathmandu,afternoon,14,6,3,2,Spring,1,0,Rainy,81.9,Shoulder,No
1,Religious,Kathmandu,evening,18,6,3,2,Spring,1,0,Cloudy,95.0,Shoulder,No
1,Religious,Kathmandu,morning,9,0,3,3,Spring,0,0,Cloudy,67.0,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,0,3,3,Spring,0,0,Rainy,71.1,Shoulder,Yes
1,Religious,Kathmandu,evening,18,0,3,3,Spring,0,0,Rainy,52.5,Shoulder,Yes
1,Religious,Kathmandu,morning,9,1,3,4,Spring,0,0,Cloudy,70.7,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,1,3,4,Spring,0,0,Rainy,76.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,1,3,4,Spring,0,0,Rainy,54.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,2,3,5,Spring,0,0,Rainy,43.2,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,2,3,5,Spring,0,0,Rainy,79.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,2,3,5,Spring,0,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,3,3,6,Spring,0,0,Cloudy,65.4,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,3,3,6,Spring,0,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,3,3,6,Spring,0,0,Cloudy,90.4,Shoulder,Yes
1,Religious,Kathmandu,morning,9,4,3,7,Spring,0,0,Rainy,46.1,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,4,3,7,Spring,0,0,Rainy,73.3,Shoulder,Yes
1,Religious,Kathmandu,evening,18,4,3,7,Spring,0,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,5,3,8,Spring,1,0,Cloudy,95.0,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,5,3,8,Spring,1,0,Cloudy,95.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,5,3,8,Spring,1,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,6,3,9,Spring,1,0,Cloudy,95.0,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,6,3,9,Spring,1,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,6,3,9,Spring,1,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,0,3,10,Spring,0,0,Rainy,47.0,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,0,3,10,Spring,0,0,Rainy,72.2,Shoulder,Yes
1,Religious,Kathmandu,evening,18,0,3,10,Spring,0,0,Cloudy,95.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,1,3,11,Spring,0,0,Sunny,76.2,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,1,3,11,Spring,0,0,Rainy,68.8,Shoulder,Yes
1,Religious,Kathmandu,evening,18,1,3,11,Spring,0,0,Rainy,57.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,2,3,12,Spring,0,0,Cloudy,72.6,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,2,3,12,Spring,0,0,Rainy,79.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,2,3,12,Spring,0,0,Cloudy,84.2,Shoulder,Yes
1,Religious,Kathmandu,morning,9,3,3,13,Spring,0,0,Sunny,86.2,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,3,3,13,Spring,0,0,Rainy,71.5,Shoulder,Yes
1,Religious,Kathmandu,evening,18,3,3,13,Spring,0,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,4,3,14,Spring,0,0,Sunny,83.1,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,4,3,14,Spring,0,0,Rainy,81.4,Shoulder,Yes
1,Religious,Kathmandu,evening,18,4,3,14,Spring,0,0,Cloudy,90.1,Shoulder,Yes
1,Religious,Kathmandu,morning,9,5,3,15,Spring,1,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,5,3,15,Spring,1,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,5,3,15,Spring,1,0,Rainy,95.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,6,3,16,Spring,1,0,Rainy,81.5,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,6,3,16,Spring,1,0,Cloudy,95.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,6,3,16,Spring,1,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,morning,9,0,3,17,Spring,0,0,Rainy,46.2,Shoulder,Yes
1,Religious,Kathmandu,afternoon,14,0,3,17,Spring,0,0,Sunny,95.0,Shoulder,Yes
1,Religious,Kathmandu,evening,18,0,3,17,Spring,0,0,Rainy,53.4,Shoulder,Yes
1,Religious,Kathmandu,morning,9,1,3,18,Spring,0,0,Cloudy,46.9,Shoulder,No
1,Religious,Kathmandu,afternoon,14,1,3,18,Spring,0,0,Cloudy,82.3,Shoulder,No
1,Religious,Kathmandu,evening,18,1,3,18,Spring,0,0,Rainy,34.5,Shoulder,No
1,Religious,Kathmandu,morning,9,2,3,19,Spring,0,0,Sunny,50.4,Shoulder,No
1,Religious,Kathmandu,afternoon,14,2,3,19,Spring,0,0,Rainy,54.3,Shoulder,No
1,Religious,Kathmandu,evening,18,2,3,19,Spring,0,0,Rainy,37.5,Shoulder,No
1,Religious,Kathmandu,morning,9,3,3,20,Spring,0,0,Rainy,30.4,Shoulder,No
1,Religious,Kathmandu,afternoon,14,3,3,20,Spring,0,0,Cloudy,89.5,Shoulder,No
1,Religious,Kathmandu,evening,18,3,3,20,Spring,0,0,Rainy,35.2,Shoulder,No
1,Religious,Kathmandu,morning,9,4,3,21,Spring,0,0,Cloudy,50.3,Shoulder,No
1,Religious,Kathmandu,afternoon,14,4,3,21,Spring,0,0,Rainy,47.6,Shoulder,No
1,Religious,Kathmandu,evening,18,4,3,21,Spring,0,0,Rainy,39.4,Shoulder,No
1,Religious,Kathmandu,morning,9,5,3,22,Spring,1,0,Sunny,86.4,Shoulder,No
1,Religious,Kathmandu,afternoon,14,5,3,22,Spring,1,0,Cloudy,95.0,Shoulder,No
1,Religious,Kathmandu,evening,18,5,3,22,Spring,1,0,Cloudy,95.0,Shoulder,No
1,Religious,Kathmandu,morning,9,6,3,23,Spring,1,0,Rainy,47.2,Shoulder,No
1,Religious,Kathmandu,afternoon,14,6,3,23,Spring,1,0,Rainy,89.8,Shoulder,No
1,Religious,Kathmandu,evening,18,6,3,23,Spring,1,0,Sunny,95.0,Shoulder,No
1,Religious,Kathmandu,morning,9,0,3,24,Spring,0,0,Rainy,29.2,Shoulder,No
1,Religious,Kathmandu,afternoon,14,0,3,24,Spring,0,0,Rainy,45.3,Shoulder,No
1,Religious,Kathmandu,evening,18,0,3,24,Spring,0,0,Sunny,63.7,Shoulder,No
1,Religious,Kathmandu,morning,9,1,3,25,Spring,0,0,Cloudy,48.9,Shoulder,No
1,Religious,Kathmandu,afternoon,14,1,3,25,Spring,0,0,Cloudy,88.5,Shoulder,No
1,Religious,Kathmandu,evening,18,1,3,25,Spring,0,0,Cloudy,64.3,Shoulder,No
1,Religious,Kathmandu,morning,9,2,3,26,Spring,0,0,Cloudy,51.3,Shoulder,No
1,Religious,Kathmandu,afternoon,14,2,3,26,Spring,0,0,Rainy,45.4,Shoulder,No
1,Religious,Kathmandu,evening,18,2,3,26,Spring,0,0,Sunny,63.8,Shoulder,No
1,Religious,Kathmandu,morning,9,3,3,27,Spring,0,0,Cloudy,48.2,Shoulder,No
1,Religious,Kathmandu,afternoon,14,3,3,27,Spring,0,0,Cloudy,80.6,Shoulder,No
1,Religious,Kathmandu,evening,18,3,3,27,Spring,0,0,Cloudy,64.3,Shoulder,No
1,Religious,Kathmandu,morning,9,4,3,28,Spring,0,0,Sunny,52.3,Shoulder,No
1,Religious,Kathmandu,afternoon,14,4,3,28,Spring,0,0,Sunny,84.4,Shoulder,No
1,Religious,Kathmandu,evening,18,4,3,28,Spring,0,0,Rainy,38.2,Shoulder,No
1,Religious,Kathmandu,morning,9,5,3,29,Spring,1,0,Cloudy,87.0,Shoulder,No
1,Religious,Kathmandu,afternoon,14,5,3,29,Spring,1,0,Cloudy,95.0,Shoulder,No
1,Religious,Kathmandu,evening,18,5,3,29,Spring,1,0,Cloudy,95.0,Shoulder,No
1,Religious,Kathmandu,morning,9,6,3,30,Spring,1,0,Rainy,46.3,Shoulder,No
1,Religious,Kathmandu,afternoon,14,6,3,30,Spring,1,0,Sunny,95.0,Shoulder,No
1,Religious,Kathmandu,evening,18,6,3,30,Spring,1,0,Rainy,63.9,Shoulder,No
1,Religious,Kathmandu,morning,9,0,3,31,Spring,0,0,Cloudy,46.6,Shoulder,No
1,Religious,Kathmandu,afternoon,14,0,3,31,Spring,0,0,Cloudy,90.6,Shoulder,No
1,Religious,Kathmandu,evening,18,0,3,31,Spring,0,0,Cloudy,67.8,Shoulder,No
1,Religious,Kathmandu,morning,9,1,4,1,Spring,0,0,Rainy,59.3,Peak,No
1,Religious,Kathmandu,afternoon,14,1,4,1,Spring,0,0,Cloudy,95.0,Peak,No
1,Religious,Kathmandu,evening,18,1,4,1,Spring,0,0,Rainy,72.0,Peak,No
1,Religious,Kathmandu,morning,9,2,4,2,Spring,0,0,Sunny,95.0,Peak,No
1,Religious,Kathmandu,afternoon,14,2,4,2,Spring,0,0,Rainy,94.2,Peak,No
1,Religious,Kathmandu,evening,18,2,4,2,Spring,0,0,Sunny,95.0,Peak,No
1,Religious,Kathmandu,morning,9,3,4,3,Spring,0,0,Cloudy,83.8,Peak,No
1,Religious,Kathmandu,afternoon,14,3,4,3,Spring,0,0,Sunny,95.0,Peak,No
1,Religious,Kathmandu,evening,18,3,4,3,Spring,0,0,Sunny,95.0,Peak,No
1,Religious,Kathmandu,morning,9,4,4,4,Spring,0,0,Sunny,94.6,Peak,No
1,Religious,Kathmandu,afternoon,14,4,4,4,Spring,0,0,Cloudy,95.0,Peak,No
1,Religious,Kathmandu,evening,18,4,4,4,Spring,0,0,Cloudy,95.0,Peak,No
1,Religious,Kathmandu,morning,9,5,4,5,Spring,1,0,Cloudy,95.0,Peak,No
1,Religious,Kathmandu,afternoon,14,5,4,5,Spring,1,0,Sunny,95.0,Peak,No
1,Religious,Kathmandu,evening,18,5,4,5,Spring,1,0,Cloudy,95.0,Peak,No
1,Religious,Kathmandu,morning,9,6,4,6,Spring,1,0,Cloudy,95.0,Peak,No
1,Religious,Kathmandu,afternoon,14,6,4,6,Spring,1,0,Sunny,95.0,Peak,No
1,Religious,Kathmandu,evening,18,6,4,6,Spring,1,0,Rainy,95.0,Peak,No
1,Religious,Kathmandu,morning,9,0,4,7,Spring,0,0,Cloudy,81.7,Peak,No
1,Religious,Kathmandu,afternoon,14,0,4,7,Spring,0,0,Rainy,88.5,Peak,No
1,Religious,Kathmandu,evening,18,0,4,7,Spring,0,0,Cloudy,95.0,Peak,No
