place_id,place_name,category,district,tags,time_slot,day_of_week,month,season,is_weekend,is_holiday,weather_condition,crowdlevel,status
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,1,Winter,0,0,Cloudy,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,1,Winter,0,0,Cloudy,65,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,1,Winter,0,0,Sunny,53,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,1,Winter,0,0,Clear,57,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,1,Winter,0,0,Sunny,49,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,1,Winter,1,0,Sunny,54,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,1,Winter,1,0,Sunny,87,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,1,Winter,1,0,Cloudy,98,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,1,Winter,1,0,Sunny,82,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,1,Winter,1,0,Clear,97,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,1,Winter,1,0,Clear,80,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,1,Winter,0,0,Sunny,55,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,1,Winter,0,0,Sunny,60,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,1,Winter,0,0,Sunny,66,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,1,Winter,0,0,Clear,49,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,1,Winter,0,0,Cloudy,67,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,1,Winter,0,0,Sunny,70,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,1,Winter,0,0,Sunny,35,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,1,Winter,0,0,Clear,55,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,1,Winter,0,0,Cloudy,72,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,1,Winter,0,0,Rainy,40,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,1,Winter,0,0,Cloudy,71,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,1,Winter,0,0,Sunny,68,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,1,Winter,0,0,Cloudy,54,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,1,Winter,0,0,Clear,72,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,1,Winter,0,0,Cloudy,63,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,1,Winter,1,0,Clear,77,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,1,Winter,1,0,Sunny,84,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,1,Winter,1,0,Sunny,77,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,1,Winter,1,0,Rainy,75,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,1,Winter,1,0,Rainy,67,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,1,Winter,1,0,Sunny,87,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,1,Winter,0,0,Clear,51,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,1,Winter,0,0,Clear,69,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,1,Winter,0,0,Cloudy,53,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,1,Winter,0,0,Rainy,63,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,1,Winter,0,0,Cloudy,73,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,1,Winter,0,0,Sunny,66,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,1,Winter,0,0,Cloudy,43,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,1,Winter,0,0,Cloudy,86,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,1,Winter,0,0,Clear,57,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,1,Winter,0,0,Cloudy,53,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,1,Winter,0,0,Sunny,60,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,1,Winter,0,0,Sunny,75,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,1,Winter,0,0,Sunny,37,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,1,Winter,0,0,Cloudy,63,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,1,Winter,0,0,Cloudy,69,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,1,Winter,1,0,Rainy,74,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,1,Winter,1,0,Sunny,84,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,1,Winter,1,0,Rainy,92,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,1,Winter,1,0,Cloudy,58,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,1,Winter,1,0,Clear,88,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,1,Winter,1,0,Sunny,84,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,1,Winter,0,0,Cloudy,38,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,1,Winter,0,0,Sunny,73,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,1,Winter,0,0,Cloudy,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,1,Winter,0,0,Clear,48,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,1,Winter,0,0,Cloudy,74,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,1,Winter,0,0,Sunny,70,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,1,Winter,0,0,Sunny,58,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,1,Winter,0,0,Cloudy,56,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,1,Winter,0,0,Clear,73,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,1,Winter,0,0,Sunny,49,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,1,Winter,0,0,Rainy,67,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,1,Winter,0,0,Clear,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,1,Winter,0,0,Sunny,61,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,1,Winter,0,0,Rainy,57,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,1,Winter,0,0,Cloudy,60,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,2,Winter,1,0,Cloudy,70,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,2,Winter,1,0,Sunny,90,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,2,Winter,1,0,Clear,66,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,2,Winter,1,0,Clear,74,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,2,Winter,1,0,Sunny,100,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,2,Winter,1,0,Sunny,74,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,2,Winter,0,0,Cloudy,56,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,2,Winter,0,0,Cloudy,66,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,2,Winter,0,0,Cloudy,60,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,2,Winter,0,0,Rainy,42,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,2,Winter,0,0,Sunny,66,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,2,Winter,0,0,Rainy,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,2,Winter,0,0,Cloudy,55,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,2,Winter,0,0,Clear,47,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,2,Winter,0,0,Sunny,78,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,2,Winter,0,0,Rainy,50,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,2,Winter,0,0,Clear,67,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,2,Winter,0,0,Sunny,84,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,2,Winter,0,0,Sunny,36,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,2,Winter,0,0,Sunny,75,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,2,Winter,0,0,Cloudy,74,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,2,Winter,1,0,Rainy,73,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,2,Winter,1,0,Sunny,86,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,2,Winter,1,0,Rainy,79,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,2,Winter,1,0,Rainy,48,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,2,Winter,1,0,Rainy,70,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,2,Winter,1,0,Sunny,100,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,2,Winter,0,0,Cloudy,37,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,2,Winter,0,0,Cloudy,72,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,2,Winter,0,0,Clear,62,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,2,Winter,0,0,Cloudy,50,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,2,Winter,0,0,Clear,65,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,2,Winter,0,0,Clear,62,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,2,Winter,0,0,Cloudy,35,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,2,Winter,0,0,Sunny,68,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,2,Winter,0,0,Clear,73,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,2,Winter,0,0,Sunny,46,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,2,Winter,0,0,Sunny,59,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,2,Winter,0,0,Sunny,60,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,2,Winter,0,0,Cloudy,47,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,2,Winter,0,0,Rainy,55,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,2,Winter,0,0,Sunny,84,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,2,Winter,1,0,Sunny,67,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,2,Winter,1,0,Clear,82,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,2,Winter,1,0,Clear,99,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,2,Winter,1,0,Cloudy,59,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,2,Winter,1,0,Cloudy,83,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,2,Winter,1,0,Cloudy,98,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,2,Winter,0,0,Sunny,42,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,2,Winter,0,0,Sunny,76,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,2,Winter,0,0,Sunny,71,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,2,Winter,0,0,Sunny,43,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,2,Winter,0,0,Cloudy,76,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,2,Winter,0,0,Sunny,77,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,2,Winter,0,1,Cloudy,48,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,2,Winter,0,1,Cloudy,71,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,2,Winter,0,1,Sunny,63,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,2,Winter,0,0,Rainy,57,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,2,Winter,0,0,Sunny,58,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,2,Winter,0,0,Rainy,69,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,2,Winter,0,0,Clear,54,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,2,Winter,0,0,Sunny,71,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,2,Winter,0,0,Cloudy,53,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,2,Winter,1,0,Sunny,53,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,2,Winter,1,0,Rainy,80,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,2,Winter,1,0,Clear,70,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,2,Winter,1,0,Sunny,49,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,2,Winter,1,0,Sunny,92,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,2,Winter,1,0,Clear,84,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,2,Winter,0,0,Rainy,38,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,2,Winter,0,0,Cloudy,71,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,2,Winter,0,0,Rainy,54,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,2,Winter,0,0,Clear,43,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,2,Winter,0,0,Cloudy,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,2,Winter,0,0,Clear,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,2,Winter,0,0,Sunny,40,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,2,Winter,0,0,Cloudy,77,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,2,Winter,0,0,Cloudy,71,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,2,Winter,0,0,Rainy,41,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,2,Winter,0,0,Cloudy,69,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,2,Winter,0,0,Clear,59,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,2,Winter,0,0,Clear,32,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,2,Winter,0,0,Clear,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,2,Winter,0,0,Sunny,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,3,Spring,1,0,Sunny,63,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,3,Spring,1,0,Sunny,79,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,3,Spring,1,0,Sunny,51,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,3,Spring,1,0,Cloudy,63,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,3,Spring,1,0,Clear,65,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,3,Spring,1,0,Sunny,78,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,3,Spring,0,0,Sunny,44,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,3,Spring,0,0,Cloudy,62,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,3,Spring,0,0,Sunny,59,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,3,Spring,0,0,Clear,49,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,3,Spring,0,0,Cloudy,62,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,3,Spring,0,0,Sunny,61,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,3,Spring,0,0,Cloudy,29,Low
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,3,Spring,0,0,Cloudy,49,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,3,Spring,0,0,Cloudy,54,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,3,Spring,0,0,Sunny,39,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,3,Spring,0,0,Clear,66,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,3,Spring,0,0,Clear,42,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,3,Spring,0,0,Rainy,44,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,3,Spring,0,0,Sunny,59,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,3,Spring,0,0,Cloudy,51,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,3,Spring,1,0,Clear,47,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,3,Spring,1,0,Cloudy,84,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,3,Spring,1,0,Clear,70,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,3,Spring,1,0,Sunny,42,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,3,Spring,1,0,Clear,71,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,3,Spring,1,0,Sunny,75,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,3,Spring,0,0,Sunny,29,Low
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,3,Spring,0,0,Sunny,67,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,3,Spring,0,0,Sunny,59,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,3,Spring,0,0,Sunny,33,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,3,Spring,0,0,Clear,70,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,3,Spring,0,0,Rainy,62,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,3,Spring,0,0,Clear,32,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,2,3,Spring,0,0,Clear,43,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,2,3,Spring,0,0,Rainy,47,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,3,3,Spring,0,0,Clear,32,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,3,3,Spring,0,0,Clear,54,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,3,3,Spring,0,0,Sunny,56,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,4,3,Spring,0,0,Clear,34,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,4,3,Spring,0,0,Cloudy,51,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,4,3,Spring,0,0,Sunny,61,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,5,3,Spring,1,0,Rainy,50,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,5,3,Spring,1,0,Sunny,70,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,5,3,Spring,1,0,Clear,64,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,6,3,Spring,1,0,Rainy,48,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,6,3,Spring,1,0,Cloudy,82,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,6,3,Spring,1,0,Sunny,71,High
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,0,3,Spring,0,0,Cloudy,41,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,0,3,Spring,0,0,Cloudy,48,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,0,3,Spring,0,0,Cloudy,62,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,1,3,Spring,0,0,Cloudy,47,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",afternoon,1,3,Spring,0,0,Cloudy,57,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",evening,1,3,Spring,0,0,Sunny,63,Medium
13,Dattatreya Square,Cultural,Bhaktapur,"Temple,Historical,Cultural,Art",morning,2,3,Spring,0,0,Cloudy,44,Medium
